year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1980,grimsro02,Ross Grimsley,30,CLE,AL,4,5,.444,6.75,14,11,0,2,0,0,74.2,103,63,56,11,24,1,18,1,0,2,342,61,5.19,1.701,12.4,1.3,2.9,2.2,0.75
1980,guidrro01,Ron Guidry,29,NYY,AL,17,10,.630,3.56,37,29,4,5,3,1,219.2,215,97,87,19,80,1,166,1,0,5,929,110,3.47,1.343,8.8,0.8,3.3,6.8,2.08
1980,gullibi01,Bill Gullickson,21,MON,NL,10,5,.667,3.00,24,19,1,5,2,0,141.0,127,53,47,6,50,2,120,2,0,5,593,119,2.71,1.255,8.1,0.4,3.2,7.7,2.40
1980,gurala01,Larry Gura,32,KCR,AL,18,10,.643,2.95,36,36,0,16,4,0,283.1,272,107,93,20,76,6,113,5,0,2,1175,136,3.73,1.228,8.6,0.6,2.4,3.6,1.49
1980,haasmo01,Moose Haas,24,MIL,AL,16,15,.516,3.10,33,33,0,14,3,0,252.1,246,96,87,25,56,6,146,1,1,5,1023,125,3.56,1.197,8.8,0.9,2.0,5.2,2.61
1980,haliced01,Ed Halicki,29,TOT,MLB,3,1,.750,5.07,21,8,7,0,0,0,60.1,68,37,34,10,21,1,30,0,0,1,263,75,4.96,1.475,10.1,1.5,3.1,4.5,1.43
1980,haliced01,Ed Halicki,29,SFG,NL,0,0,,5.40,11,2,4,0,0,0,25.0,29,15,15,5,10,1,14,0,0,0,110,67,5.43,1.560,10.4,1.8,3.6,5.0,1.40
1980,haliced01,Ed Halicki,29,CAL,AL,3,1,.750,4.84,10,6,3,0,0,0,35.1,39,22,19,5,11,0,16,0,0,1,153,82,4.62,1.415,9.9,1.3,2.8,4.1,1.45
1980,hamilda01,Dave Hamilton,32,OAK,AL,0,3,.000,11.40,21,1,3,0,0,0,30.0,44,39,38,6,28,2,23,3,1,0,164,33,6.92,2.400,13.2,1.8,8.4,6.9,0.82
1980,hannapr01,Preston Hanna,25,ATL,NL,2,0,1.000,3.18,32,2,3,0,0,0,79.1,63,28,28,3,44,4,35,3,0,5,337,118,4.14,1.349,7.1,0.3,5.0,4.0,0.80
1980,hargeal01,Alan Hargesheimer,25,SFG,NL,4,6,.400,4.32,15,13,1,0,0,0,75.0,82,38,36,3,32,2,40,0,2,2,325,82,3.49,1.520,9.8,0.4,3.8,4.8,1.25
1980,hartzpa01,Paul Hartzell,26,BAL,AL,0,2,.000,6.62,6,0,4,0,0,0,17.2,22,14,13,3,9,2,5,0,0,1,80,61,5.92,1.755,11.2,1.5,4.6,2.5,0.56
1980,hasslan01,Andy Hassler,28,TOT,MLB,5,1,.833,2.66,47,0,27,0,0,10,94.2,76,31,28,10,41,8,79,1,0,1,399,147,3.79,1.236,7.2,1.0,3.9,7.5,1.93
1980,hasslan01,Andy Hassler,28,PIT,NL,0,0,,3.86,6,0,2,0,0,0,11.2,9,6,5,2,4,0,4,0,0,0,45,99,5.32,1.114,6.9,1.5,3.1,3.1,1.00
1980,hasslan01,Andy Hassler,28,CAL,AL,5,1,.833,2.49,41,0,25,0,0,10,83.0,67,25,23,8,37,8,75,1,0,1,354,158,3.57,1.253,7.3,0.9,4.0,8.1,2.03
1980,hausmto01,Tom Hausman,27,NYM,NL,6,5,.545,3.98,55,4,14,0,0,1,122.0,125,63,54,12,26,8,53,3,0,2,513,89,3.87,1.238,9.2,0.9,1.9,3.9,2.04
1980,heaveda01,Dave Heaverlo,29,SEA,AL,6,3,.667,3.89,60,0,38,0,0,4,78.2,75,37,34,9,35,12,42,5,1,1,341,107,4.70,1.398,8.6,1.0,4.0,4.8,1.20
1980,hernawi01,Willie Hernandez,25,CHC,NL,1,9,.100,4.40,53,7,13,0,0,0,108.1,115,58,53,8,45,4,75,2,1,6,473,90,3.63,1.477,9.6,0.7,3.7,6.2,1.67
1980,hillejo01,John Hiller,37,DET,AL,1,0,1.000,4.40,11,0,2,0,0,0,30.2,38,15,15,3,14,1,18,0,1,1,140,95,4.22,1.696,11.2,0.9,4.1,5.3,1.29
1980,hoffmgu01,Guy Hoffman,23,CHW,AL,1,0,1.000,2.63,23,1,8,0,0,1,37.2,38,12,11,1,17,2,24,0,0,1,161,155,3.18,1.460,9.1,0.2,4.1,5.7,1.41
1980,holdsfr01,Fred Holdsworth,28,MIL,AL,0,0,,4.58,9,0,3,0,0,0,19.2,24,12,10,2,9,0,12,0,0,0,93,87,4.23,1.678,11.0,0.9,4.1,5.5,1.33
1980,hollaal01,Al Holland,27,SFG,NL,5,3,.625,1.75,54,0,31,0,0,7,82.1,71,21,16,2,34,8,65,1,3,1,349,203,2.76,1.275,7.8,0.2,3.7,7.1,1.91
1980,holmasc01,Scott Holman,21,NYM,NL,0,0,,1.29,4,0,1,0,0,0,7.0,6,2,1,0,1,1,3,0,1,1,26,292,2.32,1.000,7.7,0.0,1.3,3.9,3.00
1980,honeyri01,Rick Honeycutt,26,SEA,AL,10,17,.370,3.94,30,30,0,9,1,0,203.1,221,99,89,22,60,7,79,3,0,4,871,105,4.31,1.382,9.8,1.0,2.7,3.5,1.32
1980,hooddo01,Don Hood,30,STL,NL,4,6,.400,3.39,33,8,4,1,0,0,82.1,90,39,31,2,34,5,35,2,2,5,359,110,3.53,1.506,9.8,0.2,3.7,3.8,1.03
1980,hootobu01,Burt Hooton,30,LAD,NL,14,8,.636,3.66,34,33,1,4,2,1,206.2,194,90,84,22,64,1,118,0,1,4,858,97,3.92,1.248,8.4,1.0,2.8,5.1,1.84
1980,houghch01,Charlie Hough,32,TOT,MLB,3,5,.375,4.52,35,3,12,2,1,1,93.2,91,51,47,6,58,2,72,5,0,11,426,84,4.07,1.591,8.7,0.6,5.6,6.9,1.24
1980,houghch01,Charlie Hough,32,LAD,NL,1,3,.250,5.57,19,1,5,0,0,1,32.1,37,21,20,4,21,0,25,2,0,3,156,64,4.95,1.794,10.3,1.1,5.8,7.0,1.19
1980,houghch01,Charlie Hough,32,TEX,AL,2,2,.500,3.96,16,2,7,2,1,0,61.1,54,30,27,2,37,2,47,3,0,8,270,99,3.60,1.484,7.9,0.3,5.4,6.9,1.27
1980,howest01,Steve Howe,22,LAD,NL,7,9,.438,2.66,59,0,36,0,0,17,84.2,83,33,25,1,22,10,39,2,0,1,359,134,2.83,1.240,8.8,0.1,2.3,4.1,1.77
1980,howelja01,Jay Howell,24,CIN,NL,0,0,,13.50,5,0,1,0,0,0,3.1,8,5,5,0,0,0,1,1,0,0,19,30,3.05,2.400,21.6,0.0,0.0,2.7,
1980,hoytla01,LaMarr Hoyt,25,CHW,AL,9,3,.750,4.57,24,13,5,3,1,0,112.1,123,66,57,8,41,3,55,2,0,3,496,89,3.85,1.460,9.9,0.6,3.3,4.4,1.34
1980,hraboal01,Al Hrabosky,30,ATL,NL,4,2,.667,3.62,45,0,25,0,0,3,59.2,50,27,24,8,31,5,31,0,0,2,261,103,5.01,1.358,7.5,1.2,4.7,4.7,1.00
1980,humeto01,Tom Hume,27,CIN,NL,9,10,.474,2.56,78,0,62,0,0,25,137.0,121,44,39,6,38,14,68,3,0,2,554,141,3.23,1.161,7.9,0.4,2.5,4.5,1.79
1980,hurstbr01,Bruce Hurst,22,BOS,AL,2,2,.500,9.10,12,7,2,0,0,0,30.2,39,33,31,4,16,0,16,2,2,4,147,47,5.17,1.793,11.4,1.2,4.7,4.7,1.00
1980,huttoto01,Tom Hutton,34,MON,NL,0,0,,27.00,1,0,1,0,0,0,1.0,3,3,3,1,1,0,1,0,0,0,7,19,16.75,4.000,27.0,9.0,9.0,9.0,1.00
1980,jacksda01,Darrell Jackson,24,MIN,AL,9,9,.500,3.87,32,25,4,1,0,1,172.0,161,81,74,15,69,2,90,2,0,3,724,113,4.08,1.337,8.4,0.8,3.6,4.7,1.30
1980,jacksgr01,Grant Jackson,37,PIT,NL,8,4,.667,2.92,61,0,27,0,0,9,71.0,71,24,23,4,20,3,31,0,0,3,289,127,3.46,1.282,9.0,0.5,2.5,3.9,1.55
1980,jacksro03,Roy Lee Jackson,26,NYM,NL,1,7,.125,4.20,24,8,4,1,0,1,70.2,78,37,33,4,20,4,58,0,1,4,299,85,2.70,1.387,9.9,0.5,2.5,7.4,2.90
1980,jeffeje01,Jesse Jefferson,31,TOT,MLB,5,13,.278,5.26,30,19,4,2,2,0,128.1,133,79,75,12,54,2,57,2,2,1,558,82,4.39,1.457,9.3,0.8,3.8,4.0,1.06
1980,jeffeje01,Jesse Jefferson,31,TOR,AL,4,13,.235,5.47,29,18,4,2,2,0,121.2,130,78,74,12,52,2,53,2,2,0,535,79,4.49,1.496,9.6,0.9,3.8,3.9,1.02
1980,jeffeje01,Jesse Jefferson,31,PIT,NL,1,0,1.000,1.35,1,1,0,0,0,0,6.2,3,1,1,0,2,0,4,0,0,1,23,290,2.45,0.750,4.1,0.0,2.7,5.4,2.00
1980,jenkife01,Fergie Jenkins,37,TEX,AL,12,12,.500,3.77,29,29,0,12,0,0,198.0,190,90,83,22,52,8,129,4,0,5,827,103,3.74,1.222,8.6,1.0,2.4,5.9,2.48
1980,johnto01,Tommy John,37,NYY,AL,22,9,.710,3.43,36,36,0,16,6,0,265.1,270,115,101,13,56,1,78,6,0,5,1089,115,3.50,1.229,9.2,0.4,1.9,2.6,1.39
1980,johnsjo04,John Henry Johnson,23,TEX,AL,2,2,.500,2.33,33,0,17,0,0,4,38.2,27,12,10,2,15,4,44,1,0,2,154,168,2.39,1.086,6.3,0.5,3.5,10.2,2.93
1980,jonesje01,Jeff Jones,23,OAK,AL,1,3,.250,2.84,35,0,13,0,0,5,44.1,32,21,14,2,26,2,34,1,0,3,192,134,3.63,1.308,6.5,0.4,5.3,6.9,1.31
1980,jonesmi02,Mike Jones,20,KCR,AL,0,1,.000,11.57,3,1,1,0,0,0,4.2,6,7,6,0,5,1,2,0,0,0,24,37,5.11,2.357,11.6,0.0,9.6,3.9,0.40
1980,jonesra01,Randy Jones,30,SDP,NL,5,13,.278,3.91,24,24,0,4,3,0,154.1,165,71,67,14,29,5,53,0,0,1,638,88,3.81,1.257,9.6,0.8,1.7,3.1,1.83
1980,kaatji01,Jim Kaat,41,TOT,MLB,8,8,.500,3.94,53,14,25,6,1,4,134.2,148,66,59,6,37,13,37,0,1,4,573,95,3.61,1.374,9.9,0.4,2.5,2.5,1.00
1980,kaatji01,Jim Kaat,41,NYY,AL,0,1,.000,7.20,4,0,3,0,0,0,5.0,8,5,4,0,4,2,1,0,0,1,27,59,4.75,2.400,14.4,0.0,7.2,1.8,0.25
1980,kaatji01,Jim Kaat,41,STL,NL,8,7,.533,3.82,49,14,22,6,1,4,129.2,140,61,55,6,33,11,36,0,1,3,546,98,3.56,1.334,9.7,0.4,2.3,2.5,1.09
1980,kainedo01,Don Kainer,24,TEX,AL,0,0,,1.83,4,3,0,0,0,0,19.2,22,7,4,0,9,1,10,3,0,0,91,216,3.57,1.576,10.1,0.0,4.1,4.6,1.11
1980,keetori01,Rickey Keeton,23,MIL,AL,2,2,.500,4.76,5,5,0,0,0,0,28.1,35,15,15,4,9,0,8,0,0,0,127,83,4.98,1.553,11.1,1.3,2.9,2.5,0.89
1980,keougma02,Matt Keough,24,OAK,AL,16,13,.552,2.92,34,32,0,20,2,0,250.0,218,94,81,24,94,3,121,5,2,13,1041,129,4.22,1.248,7.8,0.9,3.4,4.4,1.29
1980,kernji01,Jim Kern,31,TEX,AL,3,11,.214,4.83,38,1,15,0,0,2,63.1,65,38,34,4,45,10,40,2,1,3,295,81,4.54,1.737,9.2,0.6,6.4,5.7,0.89
1980,kerrijo01,Joe Kerrigan,26,BAL,AL,0,0,,3.86,1,0,1,0,0,0,2.1,3,1,1,0,0,0,1,0,0,0,11,120,1.89,1.286,11.6,0.0,0.0,3.9,
1980,kingmbr01,Brian Kingman,25,OAK,AL,8,20,.286,3.83,32,30,0,10,1,0,211.1,209,105,90,21,82,5,116,4,0,6,912,98,4.17,1.377,8.9,0.9,3.5,4.9,1.41
1980,kinnede01,Dennis Kinney,28,SDP,NL,4,6,.400,4.25,50,0,18,0,0,1,82.2,79,45,39,3,37,15,40,1,0,2,359,81,3.64,1.403,8.6,0.3,4.0,4.4,1.08
1980,kinnumi01,Mike Kinnunen,22,MIN,AL,0,0,,5.11,21,0,10,0,0,0,24.2,29,18,14,1,9,1,8,1,0,2,112,87,3.85,1.541,10.6,0.4,3.3,2.9,0.89
1980,kisonbr01,Bruce Kison,30,CAL,AL,3,6,.333,4.91,13,13,0,2,1,0,73.1,73,46,40,5,32,2,28,3,2,0,321,80,4.31,1.432,9.0,0.6,3.9,3.4,0.88
1980,knappch01,Chris Knapp,26,CAL,AL,2,11,.154,6.14,32,20,3,1,0,1,117.1,133,83,80,18,51,1,46,8,1,4,535,64,5.47,1.568,10.2,1.4,3.9,3.5,0.90
1980,kneppbo01,Bob Knepper,26,SFG,NL,9,16,.360,4.10,35,33,1,8,1,0,215.1,242,114,98,15,61,10,103,8,1,2,943,87,3.66,1.407,10.1,0.6,2.5,4.3,1.69
1980,knowlda01,Darold Knowles,38,STL,NL,0,1,.000,10.80,2,0,0,0,0,0,1.2,3,2,2,1,0,0,1,0,0,0,8,43,9.35,1.800,16.2,5.4,0.0,5.4,
1980,kobelke01,Kevin Kobel,26,NYM,NL,1,4,.200,7.03,14,1,3,0,0,0,24.1,36,21,19,5,11,3,8,0,0,0,114,51,6.12,1.932,13.3,1.8,4.1,3.0,0.73
1980,koosmje01,Jerry Koosman,37,MIN,AL,16,13,.552,4.03,38,34,2,8,0,2,243.1,252,119,109,24,69,5,149,5,1,2,1022,108,3.72,1.319,9.3,0.9,2.6,5.5,2.16
1980,kraveke01,Ken Kravec,28,CHW,AL,3,6,.333,6.94,20,15,1,0,0,0,81.2,100,71,63,13,44,3,37,5,1,5,394,59,5.72,1.763,11.0,1.4,4.8,4.1,0.84
1980,krukomi01,Mike Krukow,28,CHC,NL,10,15,.400,4.39,34,34,0,3,0,0,205.0,200,117,100,13,80,5,130,8,2,5,884,90,3.60,1.366,8.8,0.6,3.5,5.7,1.63
1980,kucekja01,Jack Kucek,27,TOR,AL,3,8,.273,6.75,23,12,5,0,0,1,68.0,83,56,51,9,41,1,35,1,0,3,325,64,5.30,1.824,11.0,1.2,5.4,4.6,0.85
1980,laceybo01,Bob Lacey,26,OAK,AL,3,2,.600,2.94,47,1,31,1,1,6,79.2,68,29,26,7,21,5,45,1,0,5,322,129,3.59,1.117,7.7,0.8,2.4,5.1,2.14
1980,lacorfr01,Frank LaCorte,28,HOU,NL,8,5,.615,2.82,55,0,44,0,0,11,83.0,61,29,26,4,43,5,66,0,0,2,342,117,3.34,1.253,6.6,0.4,4.7,7.2,1.53
1980,lacosmi01,Mike LaCoss,24,CIN,NL,10,12,.455,4.62,34,29,1,4,2,0,169.1,207,101,87,9,68,8,59,1,2,3,762,78,3.97,1.624,11.0,0.5,3.6,3.1,0.87
1980,lagrole01,Lerrin LaGrow,31,PHI,NL,0,2,.000,4.15,25,0,8,0,0,3,39.0,42,22,18,5,17,2,21,0,2,3,173,92,4.65,1.513,9.7,1.2,3.9,4.8,1.24
1980,lampde01,Dennis Lamp,27,CHC,NL,10,14,.417,5.20,41,37,3,2,1,0,202.2,259,123,117,16,82,7,83,1,0,10,921,76,4.19,1.683,11.5,0.7,3.6,3.7,1.01
1980,langfri01,Rick Langford,28,OAK,AL,19,12,.613,3.26,35,33,2,28,2,0,290.0,276,119,105,29,64,6,102,1,1,7,1166,116,4.02,1.172,8.6,0.9,2.0,3.2,1.59
1980,lapoida01,Dave LaPoint,20,MIL,AL,1,0,1.000,6.00,5,3,1,0,0,1,15.0,17,14,10,2,13,1,5,0,1,0,75,66,6.42,2.000,10.2,1.2,7.8,3.0,0.38
1980,larocda01,Dave LaRoche,32,CAL,AL,3,5,.375,4.08,52,9,17,1,0,4,128.0,122,62,58,14,39,3,89,3,1,0,530,96,3.77,1.258,8.6,1.0,2.7,6.3,2.28
1980,larsoda01,Dan Larson,25,PHI,NL,0,5,.000,3.15,12,7,2,0,0,0,45.2,46,24,16,4,24,6,17,0,2,1,201,121,4.72,1.533,9.1,0.8,4.7,3.4,0.71
1980,lavelga01,Gary Lavelle,31,SFG,NL,6,8,.429,3.42,62,0,28,0,0,9,100.0,106,43,38,4,36,11,66,0,3,1,434,104,3.03,1.420,9.5,0.4,3.2,5.9,1.83
1980,leach01,Charlie Lea,23,MON,NL,7,5,.583,3.72,21,19,1,0,0,0,104.0,103,51,43,5,55,4,56,2,0,2,458,96,3.94,1.519,8.9,0.4,4.8,4.8,1.02
1980,leallu01,Luis Leal,23,TOR,AL,3,4,.429,4.53,13,10,1,1,0,0,59.2,72,35,30,6,31,2,26,1,0,0,270,96,4.80,1.726,10.9,0.9,4.7,3.9,0.84
1980,leebi03,Bill Lee,33,MON,NL,4,6,.400,4.96,24,18,4,2,0,0,118.0,156,71,65,13,22,1,34,3,0,1,522,72,4.24,1.508,11.9,1.0,1.7,2.6,1.55
1980,leema01,Mark Lee,27,PIT,NL,0,1,.000,4.76,4,0,3,0,0,0,5.2,5,3,3,0,3,0,2,0,0,1,26,83,3.63,1.412,7.9,0.0,4.8,3.2,0.67
1980,leibrch01,Charlie Leibrandt,23,CIN,NL,10,9,.526,4.25,36,27,3,5,2,0,173.2,200,84,82,15,54,4,62,2,6,1,754,85,4.13,1.463,10.4,0.8,2.8,3.2,1.15
1980,lemanda01,Dave Lemanczyk,29,TOT,AL,4,9,.308,4.75,31,10,10,0,0,0,110.0,138,69,58,12,42,2,29,2,3,3,498,87,4.84,1.636,11.3,1.0,3.4,2.4,0.69
1980,lemanda01,Dave Lemanczyk,29,TOR,AL,2,5,.286,5.40,10,8,0,0,0,0,43.1,57,29,26,4,15,0,10,0,1,1,195,81,4.53,1.662,11.8,0.8,3.1,2.1,0.67
1980,lemanda01,Dave Lemanczyk,29,CAL,AL,2,4,.333,4.32,21,2,10,0,0,0,66.2,81,40,32,8,27,2,19,2,2,2,303,91,5.05,1.620,10.9,1.1,3.6,2.6,0.70
1980,leonade01,Dennis Leonard,29,KCR,AL,20,11,.645,3.79,38,38,0,9,3,0,280.1,271,127,118,30,80,5,155,1,1,12,1172,106,3.90,1.252,8.7,1.0,2.6,5.0,1.94
1980,lerchra01,Randy Lerch,25,PHI,NL,4,14,.222,5.16,30,22,3,2,0,0,150.0,178,98,86,15,55,5,57,0,2,6,664,74,4.39,1.553,10.7,0.9,3.3,3.4,1.04
1980,lewalde01,Dennis Lewallyn,26,TEX,AL,0,0,,7.94,4,0,1,0,0,0,5.2,7,5,5,0,4,1,1,0,0,0,27,52,4.52,1.941,11.1,0.0,6.4,1.6,0.25
1980,littema01,Mark Littell,27,STL,NL,0,2,.000,9.28,14,0,12,0,0,2,10.2,14,11,11,2,7,2,7,0,0,2,52,42,5.85,1.969,11.8,1.7,5.9,5.9,1.00
1980,littlje01,Jeff Little,25,STL,NL,1,1,.500,3.86,7,2,2,0,0,0,18.2,18,9,8,0,9,0,17,0,0,1,81,98,2.38,1.446,8.7,0.0,4.3,8.2,1.89
1980,littljo01,John Littlefield,26,STL,NL,5,5,.500,3.14,52,0,31,0,0,9,66.0,71,31,23,2,20,9,22,1,1,1,280,119,3.43,1.379,9.7,0.3,2.7,3.0,1.10
1980,lockwsk01,Skip Lockwood,33,BOS,AL,3,1,.750,5.32,24,1,16,0,0,2,45.2,61,31,27,4,17,3,11,0,0,0,211,80,4.53,1.708,12.0,0.8,3.4,2.2,0.65
1980,lollati01,Tim Lollar,24,NYY,AL,1,0,1.000,3.34,14,1,5,0,0,2,32.1,33,14,12,3,20,2,13,0,1,2,144,119,5.01,1.639,9.2,0.8,5.6,3.6,0.65
1980,lopezau01,Aurelio Lopez,31,DET,AL,13,6,.684,3.77,67,1,59,0,0,21,124.0,125,56,52,15,45,5,97,3,1,6,534,110,3.92,1.371,9.1,1.1,3.3,7.0,2.16
1980,lucasga01,Gary Lucas,25,SDP,NL,5,8,.385,3.24,46,18,14,0,0,3,150.0,138,59,54,8,43,14,85,1,2,6,614,106,3.19,1.207,8.3,0.5,2.6,5.1,1.98
1980,lylesp01,Sparky Lyle,35,TOT,MLB,3,2,.600,4.28,59,0,37,0,0,10,94.2,108,52,45,9,34,7,49,0,2,2,412,91,4.03,1.500,10.3,0.9,3.2,4.7,1.44
1980,lylesp01,Sparky Lyle,35,TEX,AL,3,2,.600,4.69,49,0,32,0,0,8,80.2,97,47,42,9,28,6,43,0,2,1,353,83,4.18,1.550,10.8,1.0,3.1,4.8,1.54
1980,lylesp01,Sparky Lyle,35,PHI,NL,0,0,,1.93,10,0,5,0,0,2,14.0,11,5,3,0,6,1,6,0,0,1,59,202,3.18,1.214,7.1,0.0,3.9,3.9,1.00
1980,lynched01,Ed Lynch,24,NYM,NL,1,1,.500,5.12,5,4,0,0,0,0,19.1,24,12,11,0,5,0,9,1,0,0,86,71,2.75,1.500,11.2,0.0,2.3,4.2,1.80
1980,lysanri01,Rick Lysander,27,OAK,AL,0,0,,7.90,5,0,3,0,0,0,13.2,24,13,12,3,4,0,5,0,0,0,67,49,5.75,2.049,15.8,2.0,2.6,3.3,1.25
1980,macwhke01,Keith MacWhorter,24,BOS,AL,0,3,.000,5.53,14,2,5,0,0,0,42.1,46,27,26,3,18,3,21,2,0,1,189,77,4.10,1.512,9.8,0.6,3.8,4.5,1.17
1980,mahlemi01,Mickey Mahler,27,PIT,NL,0,0,,63.00,2,0,1,0,0,0,1.0,4,7,7,1,3,0,1,0,0,0,10,8,22.75,7.000,36.0,9.0,27.0,9.0,0.33
1980,mahleri01,Rick Mahler,26,ATL,NL,0,0,,2.45,2,0,0,0,0,0,3.2,2,1,1,0,0,0,1,0,0,0,13,168,2.21,0.545,4.9,0.0,0.0,2.5,
1980,marshmi01,Mike Marshall,37,MIN,AL,1,3,.250,6.12,18,0,12,0,0,1,32.1,42,23,22,2,12,1,13,2,0,4,150,72,4.05,1.670,11.7,0.6,3.3,3.6,1.08
1980,martijo05,John Martin,24,STL,NL,2,3,.400,4.29,9,5,2,1,0,0,42.0,39,20,20,1,9,1,23,0,0,1,169,88,2.61,1.143,8.4,0.2,1.9,4.9,2.56
1980,martire01,Renie Martin,24,KCR,AL,10,10,.500,4.39,32,20,8,2,0,2,137.1,133,84,67,18,70,2,68,1,0,4,599,91,5.02,1.478,8.7,1.2,4.6,4.5,0.97
1980,martide01,Dennis Martinez,26,BAL,AL,6,4,.600,3.97,25,12,8,2,0,1,99.2,103,44,44,12,44,6,42,2,1,0,428,100,4.86,1.475,9.3,1.1,4.0,3.8,0.95
1980,martial02,Freddie Martinez,23,CAL,AL,7,9,.438,4.52,30,23,3,4,1,0,149.1,150,81,75,14,59,2,57,1,0,5,649,87,4.41,1.400,9.0,0.8,3.6,3.4,0.97
1980,martisi01,Silvio Martinez,24,STL,NL,5,10,.333,4.81,25,20,0,2,0,0,119.2,127,75,64,8,48,3,39,2,3,3,525,77,4.22,1.462,9.6,0.6,3.6,2.9,0.81
1980,martiti01,Tippy Martinez,30,BAL,AL,4,4,.500,3.01,53,0,26,0,0,10,80.2,69,30,27,5,34,5,68,1,0,6,329,132,3.17,1.277,7.7,0.6,3.8,7.6,2.00
1980,martzra01,Randy Martz,24,CHC,NL,1,2,.333,2.08,6,6,0,0,0,0,30.1,28,14,7,1,11,1,5,0,0,0,130,192,3.94,1.286,8.3,0.3,3.3,1.5,0.45
1980,matlajo01,Jon Matlack,30,TEX,AL,10,10,.500,3.68,35,34,1,8,1,1,234.2,265,111,96,17,48,1,142,0,0,9,985,106,3.10,1.334,10.2,0.7,1.8,5.4,2.96
1980,matulri01,Rick Matula,26,ATL,NL,11,13,.458,4.58,33,30,2,3,1,0,176.2,195,100,90,17,60,9,62,0,3,3,761,81,4.32,1.443,9.9,0.9,3.1,3.2,1.03
1980,mayru01,Rudy May,35,NYY,AL,15,5,.750,2.46,41,17,13,3,1,3,175.1,144,56,48,14,39,2,133,0,1,9,690,160,2.94,1.044,7.4,0.7,2.0,6.8,3.41
1980,mccatst01,Steve McCatty,26,OAK,AL,14,14,.500,3.86,33,31,2,11,1,0,221.2,202,104,95,27,99,2,114,8,0,5,960,98,4.76,1.358,8.2,1.1,4.0,4.6,1.15
1980,mcclubo01,Bob McClure,28,MIL,AL,5,8,.385,3.08,52,5,23,2,1,10,90.2,83,34,31,6,37,2,47,2,2,0,390,127,3.87,1.324,8.2,0.6,3.7,4.7,1.27
1980,mcgloly01,Lynn McGlothen,30,CHC,NL,12,14,.462,4.79,39,27,3,2,2,0,182.1,211,105,97,24,64,7,119,1,0,4,804,82,4.23,1.508,10.4,1.2,3.2,5.9,1.86
1980,mcgratu01,Tug McGraw,35,PHI,NL,5,4,.556,1.46,57,0,48,0,0,20,92.1,62,16,15,3,23,9,75,2,0,1,355,260,2.36,0.921,6.0,0.3,2.2,7.3,3.26
1980,mcgresc01,Scott McGregor,26,BAL,AL,20,8,.714,3.32,36,36,0,12,4,0,252.0,254,101,93,16,58,3,119,2,2,3,1037,119,3.35,1.238,9.1,0.6,2.1,4.3,2.05
1980,mclauby01,Byron McLaughlin,24,SEA,AL,3,6,.333,6.85,45,4,15,0,0,2,90.2,124,74,69,15,50,14,41,2,0,3,439,60,5.72,1.919,12.3,1.5,5.0,4.1,0.82
1980,mclaujo01,Joey McLaughlin,23,TOR,AL,6,9,.400,4.51,55,10,27,0,0,4,135.2,159,79,68,16,53,11,70,4,0,4,600,96,4.51,1.563,10.5,1.1,3.5,4.6,1.32
1980,mcwilla01,Larry McWilliams,26,ATL,NL,9,14,.391,4.95,30,30,0,4,1,0,163.2,188,97,90,27,39,2,77,7,1,5,715,75,4.80,1.387,10.3,1.5,2.1,4.2,1.97
1980,medicdo01,Doc Medich,31,TEX,AL,14,11,.560,3.92,34,32,0,6,0,0,204.1,230,104,89,13,56,1,91,3,1,7,877,99,3.55,1.400,10.1,0.6,2.5,4.0,1.63
1980,milledy01,Dyar Miller,34,NYM,NL,1,2,.333,1.93,31,0,12,0,0,1,42.0,37,9,9,1,11,3,28,0,1,0,170,185,2.51,1.143,7.9,0.2,2.4,6.0,2.55
1980,minetcr01,Craig Minetto,26,OAK,AL,0,2,.000,7.88,7,1,1,0,0,1,8.0,11,7,7,2,3,1,5,0,0,1,38,50,5.88,1.750,12.4,2.3,3.4,5.6,1.67
1980,mintogr01,Greg Minton,28,SFG,NL,4,6,.400,2.46,68,0,38,0,0,19,91.1,81,28,25,0,34,6,42,0,1,7,377,144,2.95,1.259,8.0,0.0,3.4,4.1,1.24
1980,mirabpa01,Paul Mirabella,26,TOR,AL,5,12,.294,4.34,33,22,2,3,1,0,130.2,151,73,63,11,66,3,53,3,0,4,596,100,4.62,1.661,10.4,0.8,4.5,3.7,0.80
1980,mitchpa01,Paul Mitchell,30,MIL,AL,5,5,.500,3.53,17,11,4,1,1,1,89.1,92,40,35,7,15,3,29,1,0,0,368,111,3.66,1.198,9.3,0.7,1.5,2.9,1.93
1980,moffira01,Randy Moffitt,31,SFG,NL,1,1,.500,4.86,13,0,5,0,0,0,16.2,18,10,9,2,4,2,10,1,0,1,69,75,4.01,1.320,9.7,1.1,2.2,5.4,2.50
1980,mongesi01,Sid Monge,29,CLE,AL,3,5,.375,3.53,67,0,42,0,0,14,94.1,80,39,37,12,40,6,61,3,1,2,401,117,4.48,1.272,7.6,1.1,3.8,5.8,1.53
